order_id,item_id,product_id,product_name,unit_price,qty
104667,1,P-107,Alfombrilla XL,19.9,1
104667,2,P-101,Ratón gaming,39.9,1
104667,3,P-107,Alfombrilla XL,19.9,2
104667,4,P-100,Teclado mecánico,59.9,1
104667,5,P-102,"Monitor 27""",199.0,1
104667,6,P-103,Auriculares,79.0,1
104667,7,P-100,Teclado mecánico,59.9,1
104667,8,P-105,SSD 1TB,89.0,1
104667,9,P-107,Alfombrilla XL,19.9,2
104667,10,P-105,SSD 1TB,89.0,2
104668,1,P-103,Auriculares,79.0,1
104668,2,P-107,Alfombrilla XL,19.9,1
104668,3,P-107,Alfombrilla XL,19.9,4
104668,4,P-104,Webcam HD,49.9,1
104668,5,P-106,Silla ergonómica,149.0,2
104668,6,P-106,Silla ergonómica,149.0,1
104668,7,P-102,"Monitor 27""",199.0,3
104668,8,P-100,Teclado mecánico,59.9,2
104668,9,P-106,Silla ergonómica,149.0,1
104668,10,P-106,Silla ergonómica,149.0,2
104668,11,P-100,Teclado mecánico,59.9,1
104669,1,P-104,Webcam HD,49.9,2
104669,2,P-104,Webcam HD,49.9,1
104670,1,P-100,Teclado mecánico,59.9,3
104670,2,P-106,Silla ergonómica,149.0,1
104670,3,P-107,Alfombrilla XL,19.9,1
104670,4,P-103,Auriculares,79.0,3
104670,5,P-106,Silla ergonómica,149.0,1
104670,6,P-105,SSD 1TB,89.0,1
104670,7,P-103,Auriculares,79.0,1
104670,8,P-102,"Monitor 27""",199.0,1
104670,9,P-104,Webcam HD,49.9,3
104670,10,P-103,Auriculares,79.0,2
104671,1,P-104,Webcam HD,49.9,1
104671,2,P-106,Silla ergonómica,149.0,2
104671,3,P-100,Teclado mecánico,59.9,2
104672,1,P-105,SSD 1TB,89.0,1
104672,2,P-103,Auriculares,79.0,1
104672,3,P-103,Auriculares,79.0,1
104673,1,P-107,Alfombrilla XL,19.9,1
104673,2,P-101,Ratón gaming,39.9,2
104673,3,P-102,"Monitor 27""",199.0,1
104673,4,P-102,"Monitor 27""",199.0,2
104673,5,P-106,Silla ergonómica,149.0,1
104673,6,P-105,SSD 1TB,89.0,1
104673,7,P-105,SSD 1TB,89.0,1
104673,8,P-101,Ratón gaming,39.9,1
104674,1,P-102,"Monitor 27""",199.0,1
104674,2,P-106,Silla ergonómica,149.0,3
104674,3,P-100,Teclado mecánico,59.9,1
104674,4,P-101,Ratón gaming,39.9,3
104674,5,P-101,Ratón gaming,39.9,2
104674,6,P-103,Auriculares,79.0,1
104674,7,P-106,Silla ergonómica,149.0,2
104674,8,P-107,Alfombrilla XL,19.9,2
104674,9,P-105,SSD 1TB,89.0,2
104674,10,P-105,SSD 1TB,89.0,2
104675,1,P-106,Silla ergonómica,149.0,2
104675,2,P-105,SSD 1TB,89.0,1
104675,3,P-104,Webcam HD,49.9,1
104675,4,P-103,Auriculares,79.0,2
104676,1,P-103,Auriculares,79.0,1
104676,2,P-100,Teclado mecánico,59.9,1
104676,3,P-107,Alfombrilla XL,19.9,1
104676,4,P-103,Auriculares,79.0,2
104676,5,P-105,SSD 1TB,89.0,2
104676,6,P-106,Silla ergonómica,149.0,1
104676,7,P-103,Auriculares,79.0,1
104676,8,P-104,Webcam HD,49.9,2
104676,9,P-101,Ratón gaming,39.9,1
104676,10,P-105,SSD 1TB,89.0,1
104677,1,P-106,Silla ergonómica,149.0,3
104677,2,P-100,Teclado mecánico,59.9,1
104677,3,P-105,SSD 1TB,89.0,1
104677,4,P-101,Ratón gaming,39.9,2
104677,5,P-101,Ratón gaming,39.9,2
104677,6,P-104,Webcam HD,49.9,2
104677,7,P-107,Alfombrilla XL,19.9,2
104677,8,P-103,Auriculares,79.0,1
104677,9,P-104,Webcam HD,49.9,1
104678,1,P-103,Auriculares,79.0,1
104678,2,P-106,Silla ergonómica,149.0,2
104678,3,P-106,Silla ergonómica,149.0,1
104678,4,P-100,Teclado mecánico,59.9,1
104679,1,P-105,SSD 1TB,89.0,1
104679,2,P-106,Silla ergonómica,149.0,1
104679,3,P-106,Silla ergonómica,149.0,2
104680,1,P-103,Auriculares,79.0,2
104680,2,P-106,Silla ergonómica,149.0,1
104680,3,P-101,Ratón gaming,39.9,2
104680,4,P-105,SSD 1TB,89.0,2
104681,1,P-107,Alfombrilla XL,19.9,2
104681,2,P-106,Silla ergonómica,149.0,1
104681,3,P-101,Ratón gaming,39.9,2
104681,4,P-102,"Monitor 27""",199.0,1
104681,5,P-105,SSD 1TB,89.0,3
104681,6,P-106,Silla ergonómica,149.0,2
104681,7,P-107,Alfombrilla XL,19.9,2
104681,8,P-103,Auriculares,79.0,1
104681,9,P-102,"Monitor 27""",199.0,1
104681,10,P-104,Webcam HD,49.9,3
104682,1,P-100,Teclado mecánico,59.9,2
104682,2,P-100,Teclado mecánico,59.9,1
104683,1,P-103,Auriculares,79.0,2
104683,2,P-105,SSD 1TB,89.0,3
104683,3,P-102,"Monitor 27""",199.0,2
104683,4,P-100,Teclado mecánico,59.9,1
104683,5,P-102,"Monitor 27""",199.0,2
104683,6,P-103,Auriculares,79.0,1
104683,7,P-107,Alfombrilla XL,19.9,1
104683,8,P-101,Ratón gaming,39.9,1
104683,9,P-107,Alfombrilla XL,19.9,3
104683,10,P-106,Silla ergonómica,149.0,1
104683,11,P-103,Auriculares,79.0,2
104684,1,P-107,Alfombrilla XL,19.9,1
104684,2,P-103,Auriculares,79.0,1
104684,3,P-104,Webcam HD,49.9,1
104684,4,P-106,Silla ergonómica,149.0,1
104684,5,P-106,Silla ergonómica,149.0,3
104684,6,P-100,Teclado mecánico,59.9,1
104684,7,P-101,Ratón gaming,39.9,1
104684,8,P-102,"Monitor 27""",199.0,2
104685,1,P-106,Silla ergonómica,149.0,2
104685,2,P-106,Silla ergonómica,149.0,1
104685,3,P-104,Webcam HD,49.9,2
104685,4,P-104,Webcam HD,49.9,1
104685,5,P-100,Teclado mecánico,59.9,3
104685,6,P-101,Ratón gaming,39.9,1
104685,7,P-103,Auriculares,79.0,2
104685,8,P-107,Alfombrilla XL,19.9,2
104685,9,P-103,Auriculares,79.0,2
104685,10,P-100,Teclado mecánico,59.9,1
104686,1,P-101,Ratón gaming,39.9,1
104686,2,P-104,Webcam HD,49.9,1
104686,3,P-107,Alfombrilla XL,19.9,2
104686,4,P-100,Teclado mecánico,59.9,3
104686,5,P-102,"Monitor 27""",199.0,1
104686,6,P-106,Silla ergonómica,149.0,2
104686,7,P-103,Auriculares,79.0,1
104686,8,P-102,"Monitor 27""",199.0,3
104686,9,P-105,SSD 1TB,89.0,3
104686,10,P-102,"Monitor 27""",199.0,2
104686,11,P-104,Webcam HD,49.9,1
104686,12,P-103,Auriculares,79.0,1
104687,1,P-102,"Monitor 27""",199.0,4
104687,2,P-100,Teclado mecánico,59.9,1
104687,3,P-105,SSD 1TB,89.0,2
104688,1,P-100,Teclado mecánico,59.9,1
104688,2,P-104,Webcam HD,49.9,3
104688,3,P-101,Ratón gaming,39.9,2
104688,4,P-102,"Monitor 27""",199.0,2
104688,5,P-107,Alfombrilla XL,19.9,1
104688,6,P-103,Auriculares,79.0,1
104688,7,P-102,"Monitor 27""",199.0,1
104688,8,P-106,Silla ergonómica,149.0,2
104688,9,P-106,Silla ergonómica,149.0,1
104689,1,P-101,Ratón gaming,39.9,1
104689,2,P-107,Alfombrilla XL,19.9,1
104689,3,P-106,Silla ergonómica,149.0,2
104689,4,P-101,Ratón gaming,39.9,1
104689,5,P-104,Webcam HD,49.9,2
104689,6,P-101,Ratón gaming,39.9,1
104689,7,P-101,Ratón gaming,39.9,1
104690,1,P-103,Auriculares,79.0,2
104690,2,P-107,Alfombrilla XL,19.9,2
104690,3,P-107,Alfombrilla XL,19.9,2
104690,4,P-105,SSD 1TB,89.0,1
104690,5,P-104,Webcam HD,49.9,1
104690,6,P-105,SSD 1TB,89.0,3
104691,1,P-102,"Monitor 27""",199.0,2
104691,2,P-107,Alfombrilla XL,19.9,1
104691,3,P-101,Ratón gaming,39.9,1
104691,4,P-105,SSD 1TB,89.0,1
104691,5,P-107,Alfombrilla XL,19.9,1
104692,1,P-105,SSD 1TB,89.0,1
104692,2,P-106,Silla ergonómica,149.0,1
104692,3,P-100,Teclado mecánico,59.9,3
104692,4,P-103,Auriculares,79.0,1
104692,5,P-106,Silla ergonómica,149.0,2
104693,1,P-107,Alfombrilla XL,19.9,2
104693,2,P-103,Auriculares,79.0,1
104693,3,P-102,"Monitor 27""",199.0,2
104693,4,P-105,SSD 1TB,89.0,4
104693,5,P-106,Silla ergonómica,149.0,1
104693,6,P-101,Ratón gaming,39.9,3
104693,7,P-107,Alfombrilla XL,19.9,1
104693,8,P-103,Auriculares,79.0,3
104693,9,P-100,Teclado mecánico,59.9,3
104694,1,P-103,Auriculares,79.0,2
104694,2,P-106,Silla ergonómica,149.0,1
104695,1,P-103,Auriculares,79.0,2
104695,2,P-107,Alfombrilla XL,19.9,1
104696,1,P-102,"Monitor 27""",199.0,2
104697,1,P-104,Webcam HD,49.9,2
104697,2,P-101,Ratón gaming,39.9,3
104697,3,P-100,Teclado mecánico,59.9,3
104697,4,P-101,Ratón gaming,39.9,1
104697,5,P-107,Alfombrilla XL,19.9,1
104697,6,P-107,Alfombrilla XL,19.9,1
104697,7,P-102,"Monitor 27""",199.0,1
104697,8,P-104,Webcam HD,49.9,3
104697,9,P-101,Ratón gaming,39.9,1
104697,10,P-107,Alfombrilla XL,19.9,1
104697,11,P-106,Silla ergonómica,149.0,4
104697,12,P-105,SSD 1TB,89.0,1
104698,1,P-101,Ratón gaming,39.9,2
104698,2,P-103,Auriculares,79.0,1
104698,3,P-103,Auriculares,79.0,1
104699,1,P-106,Silla ergonómica,149.0,1
104699,2,P-103,Auriculares,79.0,1
104699,3,P-102,"Monitor 27""",199.0,2
104700,1,P-105,SSD 1TB,89.0,1
104700,2,P-105,SSD 1TB,89.0,1
104700,3,P-107,Alfombrilla XL,19.9,1
104700,4,P-106,Silla ergonómica,149.0,1
104700,5,P-103,Auriculares,79.0,2
104700,6,P-106,Silla ergonómica,149.0,2
104701,1,P-102,"Monitor 27""",199.0,1
104701,2,P-102,"Monitor 27""",199.0,1
104701,3,P-107,Alfombrilla XL,19.9,2
104701,4,P-105,SSD 1TB,89.0,2
104701,5,P-106,Silla ergonómica,149.0,5
104702,1,P-101,Ratón gaming,39.9,4
104702,2,P-100,Teclado mecánico,59.9,3
104702,3,P-103,Auriculares,79.0,3
104703,1,P-100,Teclado mecánico,59.9,2
104703,2,P-102,"Monitor 27""",199.0,1
104703,3,P-106,Silla ergonómica,149.0,3
104703,4,P-107,Alfombrilla XL,19.9,2
104703,5,P-100,Teclado mecánico,59.9,1
104703,6,P-107,Alfombrilla XL,19.9,2
104703,7,P-102,"Monitor 27""",199.0,1
104703,8,P-101,Ratón gaming,39.9,1
104703,9,P-104,Webcam HD,49.9,4
104703,10,P-105,SSD 1TB,89.0,3
104703,11,P-101,Ratón gaming,39.9,1
104703,12,P-104,Webcam HD,49.9,1
104704,1,P-107,Alfombrilla XL,19.9,2
104704,2,P-101,Ratón gaming,39.9,1
104704,3,P-104,Webcam HD,49.9,3
104704,4,P-107,Alfombrilla XL,19.9,1
104704,5,P-105,SSD 1TB,89.0,1
104704,6,P-100,Teclado mecánico,59.9,2
104704,7,P-106,Silla ergonómica,149.0,1
104704,8,P-106,Silla ergonómica,149.0,2
104704,9,P-107,Alfombrilla XL,19.9,2
104704,10,P-100,Teclado mecánico,59.9,1
104704,11,P-106,Silla ergonómica,149.0,1
104705,1,P-102,"Monitor 27""",199.0,2
104705,2,P-100,Teclado mecánico,59.9,1
104705,3,P-102,"Monitor 27""",199.0,1
104705,4,P-103,Auriculares,79.0,3
104705,5,P-100,Teclado mecánico,59.9,2
104705,6,P-101,Ratón gaming,39.9,2
104705,7,P-106,Silla ergonómica,149.0,2
104705,8,P-100,Teclado mecánico,59.9,1
104705,9,P-104,Webcam HD,49.9,3
104705,10,P-102,"Monitor 27""",199.0,2
104705,11,P-102,"Monitor 27""",199.0,2
104705,12,P-106,Silla ergonómica,149.0,1
104706,1,P-104,Webcam HD,49.9,2
104706,2,P-100,Teclado mecánico,59.9,2
104706,3,P-102,"Monitor 27""",199.0,1
104706,4,P-107,Alfombrilla XL,19.9,1
104706,5,P-106,Silla ergonómica,149.0,1
104706,6,P-106,Silla ergonómica,149.0,2
104706,7,P-103,Auriculares,79.0,2
104707,1,P-107,Alfombrilla XL,19.9,1
104707,2,P-100,Teclado mecánico,59.9,1
104707,3,P-107,Alfombrilla XL,19.9,2
104707,4,P-105,SSD 1TB,89.0,1
104707,5,P-103,Auriculares,79.0,1
104707,6,P-101,Ratón gaming,39.9,2
104707,7,P-105,SSD 1TB,89.0,2
104707,8,P-105,SSD 1TB,89.0,2
104707,9,P-104,Webcam HD,49.9,2
104708,1,P-106,Silla ergonómica,149.0,1
104708,2,P-101,Ratón gaming,39.9,2
104708,3,P-103,Auriculares,79.0,1
104708,4,P-105,SSD 1TB,89.0,1
104708,5,P-100,Teclado mecánico,59.9,2
104708,6,P-105,SSD 1TB,89.0,1
104708,7,P-101,Ratón gaming,39.9,3
104708,8,P-106,Silla ergonómica,149.0,2
104708,9,P-105,SSD 1TB,89.0,1
104708,10,P-105,SSD 1TB,89.0,1
104708,11,P-101,Ratón gaming,39.9,1
104708,12,P-107,Alfombrilla XL,19.9,2
104709,1,P-102,"Monitor 27""",199.0,2
104709,2,P-107,Alfombrilla XL,19.9,1
104709,3,P-103,Auriculares,79.0,1
104709,4,P-101,Ratón gaming,39.9,2
104709,5,P-100,Teclado mecánico,59.9,1
104709,6,P-103,Auriculares,79.0,1
104709,7,P-105,SSD 1TB,89.0,1
104709,8,P-105,SSD 1TB,89.0,1
104709,9,P-102,"Monitor 27""",199.0,1
104709,10,P-100,Teclado mecánico,59.9,2
104709,11,P-106,Silla ergonómica,149.0,2
104710,1,P-106,Silla ergonómica,149.0,2
104710,2,P-106,Silla ergonómica,149.0,3
104710,3,P-106,Silla ergonómica,149.0,2
104710,4,P-103,Auriculares,79.0,1
104710,5,P-107,Alfombrilla XL,19.9,2
104710,6,P-100,Teclado mecánico,59.9,4
104710,7,P-101,Ratón gaming,39.9,2
104710,8,P-100,Teclado mecánico,59.9,2
104710,9,P-100,Teclado mecánico,59.9,1
104710,10,P-105,SSD 1TB,89.0,2
104710,11,P-107,Alfombrilla XL,19.9,2
104710,12,P-102,"Monitor 27""",199.0,2
104711,1,P-102,"Monitor 27""",199.0,1
104711,2,P-103,Auriculares,79.0,1
104711,3,P-102,"Monitor 27""",199.0,2
104711,4,P-104,Webcam HD,49.9,1
104711,5,P-105,SSD 1TB,89.0,2
104711,6,P-101,Ratón gaming,39.9,1
104711,7,P-102,"Monitor 27""",199.0,2
104711,8,P-105,SSD 1TB,89.0,1
104711,9,P-105,SSD 1TB,89.0,3
104712,1,P-100,Teclado mecánico,59.9,2
104712,2,P-102,"Monitor 27""",199.0,2
104712,3,P-106,Silla ergonómica,149.0,2
104712,4,P-106,Silla ergonómica,149.0,2
104712,5,P-101,Ratón gaming,39.9,1
104712,6,P-103,Auriculares,79.0,1
104712,7,P-107,Alfombrilla XL,19.9,1
104713,1,P-100,Teclado mecánico,59.9,2
104713,2,P-104,Webcam HD,49.9,2
104713,3,P-102,"Monitor 27""",199.0,2
104714,1,P-104,Webcam HD,49.9,1
104714,2,P-103,Auriculares,79.0,2
104714,3,P-100,Teclado mecánico,59.9,3
104714,4,P-100,Teclado mecánico,59.9,2
104714,5,P-102,"Monitor 27""",199.0,2
104715,1,P-100,Teclado mecánico,59.9,1
104715,2,P-104,Webcam HD,49.9,3
104715,3,P-104,Webcam HD,49.9,2
104715,4,P-100,Teclado mecánico,59.9,1
104716,1,P-103,Auriculares,79.0,3
104716,2,P-101,Ratón gaming,39.9,2
104716,3,P-106,Silla ergonómica,149.0,1
104716,4,P-101,Ratón gaming,39.9,2
104716,5,P-105,SSD 1TB,89.0,1
104716,6,P-100,Teclado mecánico,59.9,1
104716,7,P-106,Silla ergonómica,149.0,3
104716,8,P-104,Webcam HD,49.9,1
104717,1,P-102,"Monitor 27""",199.0,1
104717,2,P-103,Auriculares,79.0,1
104717,3,P-101,Ratón gaming,39.9,1
104717,4,P-100,Teclado mecánico,59.9,2
104717,5,P-106,Silla ergonómica,149.0,2
104717,6,P-105,SSD 1TB,89.0,1
104718,1,P-106,Silla ergonómica,149.0,2
104718,2,P-106,Silla ergonómica,149.0,3
104718,3,P-102,"Monitor 27""",199.0,2
104719,1,P-105,SSD 1TB,89.0,2
104719,2,P-102,"Monitor 27""",199.0,1
104719,3,P-106,Silla ergonómica,149.0,2
104719,4,P-103,Auriculares,79.0,2
104719,5,P-105,SSD 1TB,89.0,2
104720,1,P-104,Webcam HD,49.9,3
104720,2,P-107,Alfombrilla XL,19.9,1
104720,3,P-106,Silla ergonómica,149.0,1
104720,4,P-100,Teclado mecánico,59.9,3
104720,5,P-106,Silla ergonómica,149.0,4
104720,6,P-105,SSD 1TB,89.0,1
104720,7,P-102,"Monitor 27""",199.0,1
104720,8,P-104,Webcam HD,49.9,1
104721,1,P-104,Webcam HD,49.9,1
104721,2,P-102,"Monitor 27""",199.0,3
104721,3,P-103,Auriculares,79.0,1
104721,4,P-102,"Monitor 27""",199.0,1
104721,5,P-107,Alfombrilla XL,19.9,2
104721,6,P-106,Silla ergonómica,149.0,3
104721,7,P-105,SSD 1TB,89.0,2
104722,1,P-100,Teclado mecánico,59.9,1
104722,2,P-106,Silla ergonómica,149.0,1
104722,3,P-107,Alfombrilla XL,19.9,1
104722,4,P-101,Ratón gaming,39.9,2
104722,5,P-107,Alfombrilla XL,19.9,1
104722,6,P-102,"Monitor 27""",199.0,2
104722,7,P-100,Teclado mecánico,59.9,1
104722,8,P-102,"Monitor 27""",199.0,2
104723,1,P-106,Silla ergonómica,149.0,1
104723,2,P-102,"Monitor 27""",199.0,4
104723,3,P-103,Auriculares,79.0,1
104723,4,P-106,Silla ergonómica,149.0,2
104723,5,P-100,Teclado mecánico,59.9,1
104723,6,P-100,Teclado mecánico,59.9,1
104723,7,P-104,Webcam HD,49.9,2
104723,8,P-101,Ratón gaming,39.9,2
104723,9,P-106,Silla ergonómica,149.0,2
104723,10,P-105,SSD 1TB,89.0,1
104723,11,P-100,Teclado mecánico,59.9,1
104723,12,P-104,Webcam HD,49.9,2
104724,1,P-107,Alfombrilla XL,19.9,2
104725,1,P-107,Alfombrilla XL,19.9,1
104725,2,P-103,Auriculares,79.0,1
104725,3,P-105,SSD 1TB,89.0,1
104726,1,P-103,Auriculares,79.0,2
104726,2,P-100,Teclado mecánico,59.9,1
104726,3,P-105,SSD 1TB,89.0,5
104726,4,P-101,Ratón gaming,39.9,2
104726,5,P-103,Auriculares,79.0,2
104726,6,P-107,Alfombrilla XL,19.9,1
104726,7,P-106,Silla ergonómica,149.0,1
104726,8,P-100,Teclado mecánico,59.9,2
104726,9,P-104,Webcam HD,49.9,2
104726,10,P-102,"Monitor 27""",199.0,1
104727,1,P-105,SSD 1TB,89.0,1
104727,2,P-104,Webcam HD,49.9,2
104727,3,P-103,Auriculares,79.0,1
104727,4,P-105,SSD 1TB,89.0,1
104727,5,P-100,Teclado mecánico,59.9,3
104727,6,P-101,Ratón gaming,39.9,1
104727,7,P-101,Ratón gaming,39.9,1
104727,8,P-103,Auriculares,79.0,3
104727,9,P-105,SSD 1TB,89.0,3
104727,10,P-102,"Monitor 27""",199.0,1
104727,11,P-106,Silla ergonómica,149.0,2
104728,1,P-105,SSD 1TB,89.0,3
104729,1,P-101,Ratón gaming,39.9,3
104729,2,P-101,Ratón gaming,39.9,2
104729,3,P-103,Auriculares,79.0,3
104729,4,P-104,Webcam HD,49.9,2
104729,5,P-101,Ratón gaming,39.9,2
104729,6,P-106,Silla ergonómica,149.0,2
104729,7,P-106,Silla ergonómica,149.0,2
104729,8,P-103,Auriculares,79.0,1
104730,1,P-104,Webcam HD,49.9,1
104730,2,P-102,"Monitor 27""",199.0,1
104731,1,P-102,"Monitor 27""",199.0,1
104731,2,P-100,Teclado mecánico,59.9,1
104731,3,P-106,Silla ergonómica,149.0,1
104732,1,P-104,Webcam HD,49.9,1
104732,2,P-104,Webcam HD,49.9,2
104732,3,P-101,Ratón gaming,39.9,1
104733,1,P-102,"Monitor 27""",199.0,2
104733,2,P-103,Auriculares,79.0,1
104733,3,P-102,"Monitor 27""",199.0,2
104733,4,P-101,Ratón gaming,39.9,3
104733,5,P-105,SSD 1TB,89.0,2
104733,6,P-105,SSD 1TB,89.0,2
104733,7,P-104,Webcam HD,49.9,2
104733,8,P-107,Alfombrilla XL,19.9,1
104733,9,P-107,Alfombrilla XL,19.9,3
104734,1,P-100,Teclado mecánico,59.9,2
104734,2,P-106,Silla ergonómica,149.0,1
104734,3,P-101,Ratón gaming,39.9,2
104734,4,P-106,Silla ergonómica,149.0,1
104734,5,P-103,Auriculares,79.0,3
104735,1,P-101,Ratón gaming,39.9,3
104735,2,P-100,Teclado mecánico,59.9,3
104735,3,P-102,"Monitor 27""",199.0,2
104736,1,P-101,Ratón gaming,39.9,1
104736,2,P-105,SSD 1TB,89.0,2
104737,1,P-105,SSD 1TB,89.0,1
104737,2,P-107,Alfombrilla XL,19.9,1
104737,3,P-105,SSD 1TB,89.0,2
104737,4,P-107,Alfombrilla XL,19.9,1
104737,5,P-107,Alfombrilla XL,19.9,1
104738,1,P-104,Webcam HD,49.9,3
104738,2,P-104,Webcam HD,49.9,1
104738,3,P-107,Alfombrilla XL,19.9,2
104738,4,P-103,Auriculares,79.0,2
104739,1,P-107,Alfombrilla XL,19.9,2
104739,2,P-100,Teclado mecánico,59.9,1
104739,3,P-104,Webcam HD,49.9,2
104739,4,P-100,Teclado mecánico,59.9,1
104739,5,P-107,Alfombrilla XL,19.9,1
104739,6,P-107,Alfombrilla XL,19.9,3
104740,1,P-106,Silla ergonómica,149.0,3
104740,2,P-102,"Monitor 27""",199.0,2
104740,3,P-102,"Monitor 27""",199.0,1
104740,4,P-102,"Monitor 27""",199.0,3
104741,1,P-100,Teclado mecánico,59.9,1
104741,2,P-104,Webcam HD,49.9,2
104741,3,P-107,Alfombrilla XL,19.9,1
104741,4,P-107,Alfombrilla XL,19.9,3
104742,1,P-100,Teclado mecánico,59.9,2
104742,2,P-101,Ratón gaming,39.9,1
104742,3,P-101,Ratón gaming,39.9,1
104742,4,P-105,SSD 1TB,89.0,1
104742,5,P-103,Auriculares,79.0,1
104742,6,P-101,Ratón gaming,39.9,2
104743,1,P-105,SSD 1TB,89.0,2
104743,2,P-104,Webcam HD,49.9,1
104743,3,P-107,Alfombrilla XL,19.9,1
104743,4,P-104,Webcam HD,49.9,1
104743,5,P-104,Webcam HD,49.9,3
104743,6,P-106,Silla ergonómica,149.0,1
104743,7,P-102,"Monitor 27""",199.0,3
104743,8,P-100,Teclado mecánico,59.9,1
104744,1,P-105,SSD 1TB,89.0,1
104744,2,P-104,Webcam HD,49.9,2
104744,3,P-104,Webcam HD,49.9,1
104744,4,P-101,Ratón gaming,39.9,2
104744,5,P-105,SSD 1TB,89.0,3
104745,1,P-107,Alfombrilla XL,19.9,2
104745,2,P-103,Auriculares,79.0,2
104745,3,P-106,Silla ergonómica,149.0,2
104745,4,P-102,"Monitor 27""",199.0,1
104745,5,P-102,"Monitor 27""",199.0,2
104745,6,P-104,Webcam HD,49.9,2
104745,7,P-103,Auriculares,79.0,2
104746,1,P-107,Alfombrilla XL,19.9,2
104746,2,P-101,Ratón gaming,39.9,2
104746,3,P-104,Webcam HD,49.9,3
104746,4,P-101,Ratón gaming,39.9,3
104746,5,P-104,Webcam HD,49.9,4
104746,6,P-101,Ratón gaming,39.9,1
104746,7,P-100,Teclado mecánico,59.9,1
104746,8,P-101,Ratón gaming,39.9,1
104746,9,P-107,Alfombrilla XL,19.9,1
104746,10,P-107,Alfombrilla XL,19.9,2
104746,11,P-106,Silla ergonómica,149.0,3
104747,1,P-102,"Monitor 27""",199.0,3
104747,2,P-105,SSD 1TB,89.0,2
104747,3,P-104,Webcam HD,49.9,2
104747,4,P-107,Alfombrilla XL,19.9,4
104747,5,P-106,Silla ergonómica,149.0,2
104747,6,P-105,SSD 1TB,89.0,1
104748,1,P-101,Ratón gaming,39.9,1
104748,2,P-107,Alfombrilla XL,19.9,2
104748,3,P-102,"Monitor 27""",199.0,1
104748,4,P-106,Silla ergonómica,149.0,1
104748,5,P-100,Teclado mecánico,59.9,2
104748,6,P-101,Ratón gaming,39.9,1
104748,7,P-102,"Monitor 27""",199.0,4
104748,8,P-102,"Monitor 27""",199.0,2
104748,9,P-106,Silla ergonómica,149.0,2
104748,10,P-103,Auriculares,79.0,2
104748,11,P-102,"Monitor 27""",199.0,2
104749,1,P-107,Alfombrilla XL,19.9,3
104749,2,P-102,"Monitor 27""",199.0,2
104749,3,P-101,Ratón gaming,39.9,2
104749,4,P-104,Webcam HD,49.9,3
104749,5,P-104,Webcam HD,49.9,2
104749,6,P-104,Webcam HD,49.9,1
104749,7,P-101,Ratón gaming,39.9,1
104749,8,P-106,Silla ergonómica,149.0,1
104749,9,P-106,Silla ergonómica,149.0,1
104750,1,P-100,Teclado mecánico,59.9,1
104750,2,P-101,Ratón gaming,39.9,2
104750,3,P-104,Webcam HD,49.9,1
104750,4,P-102,"Monitor 27""",199.0,1
104751,1,P-106,Silla ergonómica,149.0,3
104751,2,P-102,"Monitor 27""",199.0,1
104751,3,P-107,Alfombrilla XL,19.9,1
104751,4,P-101,Ratón gaming,39.9,2
104751,5,P-106,Silla ergonómica,149.0,1
104751,6,P-100,Teclado mecánico,59.9,2
104751,7,P-102,"Monitor 27""",199.0,1
104751,8,P-101,Ratón gaming,39.9,1
104752,1,P-101,Ratón gaming,39.9,2
104752,2,P-106,Silla ergonómica,149.0,1
104752,3,P-107,Alfombrilla XL,19.9,2
104752,4,P-106,Silla ergonómica,149.0,3
104752,5,P-100,Teclado mecánico,59.9,1
104753,1,P-105,SSD 1TB,89.0,1
104753,2,P-102,"Monitor 27""",199.0,2
104753,3,P-103,Auriculares,79.0,2
104753,4,P-103,Auriculares,79.0,3
104753,5,P-101,Ratón gaming,39.9,3
104753,6,P-107,Alfombrilla XL,19.9,3
104753,7,P-106,Silla ergonómica,149.0,3
104753,8,P-103,Auriculares,79.0,1
104754,1,P-100,Teclado mecánico,59.9,1
104755,1,P-105,SSD 1TB,89.0,1
104755,2,P-101,Ratón gaming,39.9,1
104755,3,P-101,Ratón gaming,39.9,3
104755,4,P-103,Auriculares,79.0,2
104755,5,P-101,Ratón gaming,39.9,1
104756,1,P-100,Teclado mecánico,59.9,4
104756,2,P-103,Auriculares,79.0,2
104756,3,P-101,Ratón gaming,39.9,2
104757,1,P-105,SSD 1TB,89.0,1
104757,2,P-105,SSD 1TB,89.0,2
104758,1,P-104,Webcam HD,49.9,2
104758,2,P-106,Silla ergonómica,149.0,2
104758,3,P-106,Silla ergonómica,149.0,1
104758,4,P-106,Silla ergonómica,149.0,2
104759,1,P-106,Silla ergonómica,149.0,1
104759,2,P-106,Silla ergonómica,149.0,1
104759,3,P-106,Silla ergonómica,149.0,1
104760,1,P-107,Alfombrilla XL,19.9,1
104760,2,P-106,Silla ergonómica,149.0,1
104760,3,P-106,Silla ergonómica,149.0,2
104760,4,P-102,"Monitor 27""",199.0,2
104760,5,P-100,Teclado mecánico,59.9,1
104760,6,P-103,Auriculares,79.0,1
104760,7,P-100,Teclado mecánico,59.9,3
104760,8,P-104,Webcam HD,49.9,1
104761,1,P-100,Teclado mecánico,59.9,4
104761,2,P-107,Alfombrilla XL,19.9,2
104761,3,P-106,Silla ergonómica,149.0,2
104761,4,P-105,SSD 1TB,89.0,1
104761,5,P-107,Alfombrilla XL,19.9,1
