order_id,order_date,country,state,customer_age
106183,2025-06-22,DE,RETURNED,28
106184,2025-04-05,IT,NEW,41
106185,2025-01-03,IT,SHIPPED,23
106186,2025-06-24,PT,NEW,34
106187,2025-07-05,ES,PAID,38
106188,2025-05-22,DE,CANCELLED,27
106189,2025-07-05,ES,SHIPPED,17
106190,2025-09-01,PT,RETURNED,40
106191,2025-08-23,DE,PAID,27
106192,2025-04-02,DE,PAID,26
106193,2025-04-26,FR,PAID,36
106194,2025-03-11,IT,SHIPPED,38
106195,2025-05-20,ES,PAID,27
106196,2025-04-26,ES,DELIVERED,43
106197,2025-03-16,FR,NEW,38
106198,2025-04-29,ES,DELIVERED,25
106199,2025-03-12,DE,SHIPPED,40
106200,2025-03-30,ES,DELIVERED,31
106201,2025-07-10,FR,NEW,46
106202,2025-07-20,PT,NEW,41
106203,2025-02-04,DE,PAID,37
106204,2025-04-28,IT,CANCELLED,17
106205,2025-06-21,FR,DELIVERED,27
106206,2025-07-06,DE,DELIVERED,45
106207,2025-01-30,ES,PAID,39
106208,2025-04-23,ES,PAID,20
106209,2025-07-27,IT,NEW,29
106210,2025-05-03,FR,SHIPPED,35
106211,2025-03-30,ES,DELIVERED,31
106212,2025-05-29,DE,DELIVERED,33
106213,2025-05-09,PT,DELIVERED,21
106214,2025-01-22,IT,SHIPPED,51
106215,2025-08-26,IT,PAID,40
106216,2025-06-24,PT,CANCELLED,28
106217,2025-04-11,DE,PAID,35
106218,2025-06-08,ES,PAID,24
106219,2025-03-24,FR,NEW,34
106220,2025-04-17,DE,DELIVERED,28
106221,2025-08-25,IT,DELIVERED,16
106222,2025-06-10,DE,SHIPPED,34
106223,2025-08-03,IT,RETURNED,47
106224,2025-01-22,DE,CANCELLED,36
106225,2025-02-05,PT,SHIPPED,53
106226,2025-03-05,PT,PAID,23
106227,2025-07-29,IT,DELIVERED,39
106228,2025-02-28,DE,DELIVERED,30
106229,2025-02-02,DE,DELIVERED,44
106230,2025-01-05,IT,PAID,27
106231,2025-01-23,FR,SHIPPED,32
106232,2025-04-24,IT,SHIPPED,49
106233,2025-02-23,DE,CANCELLED,16
106234,2025-05-25,IT,NEW,35
106235,2025-06-17,ES,DELIVERED,47
106236,2025-04-28,ES,PAID,61
106237,2025-01-25,DE,DELIVERED,42
106238,2025-01-18,IT,NEW,44
106239,2025-03-27,ES,NEW,30
106240,2025-07-08,PT,DELIVERED,36
106241,2025-07-06,FR,DELIVERED,63
106242,2025-01-23,IT,NEW,39
106243,2025-05-28,ES,PAID,34
106244,2025-05-17,PT,DELIVERED,35
106245,2025-06-12,IT,SHIPPED,62
106246,2025-08-23,FR,NEW,26
106247,2025-01-03,FR,DELIVERED,31
106248,2025-02-10,IT,PAID,51
106249,2025-03-18,ES,NEW,19
106250,2025-07-13,IT,SHIPPED,18
106251,2025-06-24,DE,DELIVERED,40
106252,2025-04-08,FR,DELIVERED,46
106253,2025-06-22,DE,DELIVERED,36
106254,2025-04-25,ES,SHIPPED,39
106255,2025-05-22,IT,DELIVERED,19
106256,2025-04-13,DE,CANCELLED,32
106257,2025-08-25,FR,PAID,21
106258,2025-08-10,ES,DELIVERED,44
106259,2025-04-04,IT,SHIPPED,44
106260,2025-05-03,PT,SHIPPED,41
106261,2025-06-16,DE,NEW,29
106262,2025-01-10,DE,SHIPPED,40
106263,2025-04-19,FR,PAID,38
106264,2025-03-10,PT,SHIPPED,21
106265,2025-08-10,IT,DELIVERED,17
106266,2025-07-10,FR,DELIVERED,31
106267,2025-05-31,ES,NEW,21
106268,2025-05-31,FR,PAID,41
106269,2025-08-07,ES,SHIPPED,46
106270,2025-08-28,DE,DELIVERED,41
106271,2025-04-21,FR,SHIPPED,22
106272,2025-08-30,IT,SHIPPED,44
106273,2025-08-26,ES,DELIVERED,37
106274,2025-03-25,ES,CANCELLED,41
106275,2025-03-30,PT,DELIVERED,30
106276,2025-09-02,ES,PAID,43
106277,2025-01-01,ES,PAID,40
106278,2025-01-01,PT,NEW,36
106279,2025-06-14,FR,PAID,41
106280,2025-03-07,FR,SHIPPED,38
106281,2025-05-09,PT,SHIPPED,32
106282,2025-07-22,FR,PAID,49
106283,2025-07-28,FR,NEW,28
106284,2025-01-07,IT,PAID,37
106285,2025-08-24,PT,PAID,40
106286,2025-04-19,IT,SHIPPED,16
106287,2025-05-15,IT,RETURNED,25
106288,2025-08-30,IT,CANCELLED,22
106289,2025-03-24,DE,DELIVERED,36
106290,2025-03-29,IT,RETURNED,22
106291,2025-07-31,PT,DELIVERED,34
106292,2025-03-28,FR,RETURNED,33
106293,2025-04-08,IT,NEW,45
106294,2025-03-10,FR,PAID,34
106295,2025-02-26,FR,PAID,20
106296,2025-05-12,DE,DELIVERED,30
106297,2025-08-05,PT,DELIVERED,30
106298,2025-01-13,DE,PAID,30
106299,2025-08-01,PT,DELIVERED,46
106300,2025-08-11,PT,CANCELLED,36
106301,2025-06-14,FR,CANCELLED,28
106302,2025-08-19,PT,SHIPPED,19
106303,2025-06-10,PT,DELIVERED,17
106304,2025-03-04,PT,SHIPPED,37
106305,2025-07-30,IT,CANCELLED,18
106306,2025-06-01,ES,NEW,35
106307,2025-06-29,DE,PAID,36
106308,2025-07-11,IT,DELIVERED,31
106309,2025-02-02,FR,CANCELLED,16
106310,2025-09-05,FR,DELIVERED,22
106311,2025-08-10,ES,SHIPPED,35
106312,2025-03-18,DE,RETURNED,53
106313,2025-06-28,ES,DELIVERED,64
106314,2025-06-26,IT,DELIVERED,34
106315,2025-07-22,ES,RETURNED,31
106316,2025-04-05,IT,CANCELLED,36
106317,2025-04-27,ES,DELIVERED,35
106318,2025-08-12,FR,SHIPPED,24
106319,2025-01-13,ES,NEW,25
106320,2025-04-17,IT,PAID,16
106321,2025-01-17,FR,NEW,57
106322,2025-07-11,ES,CANCELLED,34
106323,2025-03-07,ES,DELIVERED,21
106324,2025-03-21,IT,PAID,20
106325,2025-06-09,DE,PAID,34
106326,2025-06-15,ES,SHIPPED,42
106327,2025-02-20,FR,SHIPPED,39
106328,2025-01-02,PT,SHIPPED,27
106329,2025-03-08,FR,DELIVERED,45
106330,2025-03-25,PT,SHIPPED,30
106331,2025-01-22,FR,NEW,22
106332,2025-06-22,DE,SHIPPED,23
106333,2025-05-06,IT,PAID,40
106334,2025-02-25,FR,DELIVERED,27
106335,2025-08-10,FR,SHIPPED,20
106336,2025-09-02,ES,SHIPPED,43
106337,2025-03-16,PT,PAID,45
106338,2025-05-04,IT,DELIVERED,19
106339,2025-05-12,IT,PAID,29
106340,2025-04-13,FR,PAID,35
106341,2025-08-18,FR,NEW,36
106342,2025-04-04,IT,NEW,46
106343,2025-01-20,ES,DELIVERED,40
106344,2025-02-15,ES,SHIPPED,39
106345,2025-06-14,DE,PAID,34
106346,2025-08-29,IT,PAID,36
106347,2025-08-20,FR,SHIPPED,39
106348,2025-03-13,IT,SHIPPED,25
106349,2025-06-30,FR,PAID,32
106350,2025-08-29,FR,DELIVERED,22
106351,2025-03-10,DE,RETURNED,24
106352,2025-01-23,DE,PAID,35
106353,2025-01-06,IT,SHIPPED,20
106354,2025-03-28,DE,NEW,27
106355,2025-05-03,FR,SHIPPED,16
106356,2025-02-25,IT,PAID,33
106357,2025-08-31,FR,PAID,40
106358,2025-05-10,FR,NEW,39
106359,2025-07-26,PT,NEW,44
106360,2025-09-07,DE,PAID,21
106361,2025-06-17,FR,DELIVERED,41
106362,2025-07-14,PT,SHIPPED,40
106363,2025-04-16,DE,DELIVERED,44
106364,2025-02-21,DE,PAID,38
106365,2025-07-13,DE,SHIPPED,30
106366,2025-06-30,DE,PAID,55
106367,2025-02-07,DE,PAID,47
106368,2025-01-24,ES,SHIPPED,45
106369,2025-07-12,PT,RETURNED,29
106370,2025-09-05,IT,SHIPPED,35
106371,2025-03-30,ES,SHIPPED,35
106372,2025-04-14,DE,DELIVERED,20
106373,2025-08-19,PT,NEW,29
106374,2025-05-20,IT,NEW,42
106375,2025-06-28,ES,DELIVERED,45
106376,2025-02-17,FR,DELIVERED,25
106377,2025-08-01,ES,SHIPPED,22
106378,2025-06-09,FR,SHIPPED,48
106379,2025-04-29,FR,NEW,39
106380,2025-09-07,IT,DELIVERED,22
106381,2025-03-28,FR,DELIVERED,27
106382,2025-01-18,IT,SHIPPED,39
106383,2025-07-23,DE,PAID,23
106384,2025-07-16,IT,NEW,46
106385,2025-03-04,DE,DELIVERED,37
106386,2025-02-03,FR,PAID,29
106387,2025-05-13,IT,PAID,28
106388,2025-03-25,PT,SHIPPED,34
106389,2025-07-18,DE,NEW,37
106390,2025-03-28,DE,PAID,28
106391,2025-08-11,DE,CANCELLED,16
106392,2025-02-07,PT,SHIPPED,38
106393,2025-01-29,DE,DELIVERED,34
106394,2025-04-21,PT,CANCELLED,28
106395,2025-05-03,ES,PAID,18
106396,2025-06-27,IT,DELIVERED,39
106397,2025-03-01,DE,PAID,34
106398,2025-04-30,IT,SHIPPED,43
106399,2025-07-17,PT,DELIVERED,39
106400,2025-02-09,DE,PAID,54
106401,2025-06-22,IT,PAID,38
106402,2025-01-12,DE,DELIVERED,62
106403,2025-02-02,DE,SHIPPED,34
106404,2025-09-06,IT,CANCELLED,56
106405,2025-08-01,DE,SHIPPED,37
106406,2025-05-12,ES,SHIPPED,23
106407,2025-08-25,DE,NEW,18
106408,2025-06-27,DE,SHIPPED,52
106409,2025-01-26,IT,NEW,41
106410,2025-04-02,ES,DELIVERED,47
106411,2025-08-05,DE,PAID,42
106412,2025-05-24,ES,NEW,19
106413,2025-03-24,PT,SHIPPED,40
106414,2025-04-22,FR,CANCELLED,33
106415,2025-04-03,ES,SHIPPED,34
106416,2025-04-25,IT,NEW,18
106417,2025-04-27,PT,SHIPPED,52
106418,2025-07-17,ES,PAID,16
106419,2025-08-12,DE,SHIPPED,41
106420,2025-06-01,DE,SHIPPED,39
106421,2025-04-13,IT,DELIVERED,16
106422,2025-06-01,DE,RETURNED,23
106423,2025-03-05,IT,CANCELLED,37
106424,2025-08-17,PT,RETURNED,40
106425,2025-03-13,FR,DELIVERED,20
106426,2025-08-17,IT,DELIVERED,40
106427,2025-08-03,IT,SHIPPED,22
106428,2025-06-29,FR,CANCELLED,42
106429,2025-01-20,DE,DELIVERED,16
106430,2025-06-10,DE,PAID,42
106431,2025-05-14,ES,SHIPPED,48
106432,2025-02-05,PT,NEW,47
106433,2025-07-22,IT,NEW,34
106434,2025-06-04,DE,NEW,47
106435,2025-08-15,ES,NEW,39
106436,2025-09-03,IT,DELIVERED,39
106437,2025-01-31,PT,PAID,32
106438,2025-08-19,DE,PAID,48
106439,2025-05-08,FR,PAID,51
106440,2025-04-13,IT,SHIPPED,28
106441,2025-04-12,FR,PAID,34
106442,2025-06-04,ES,CANCELLED,46
106443,2025-05-18,ES,PAID,35
106444,2025-04-03,PT,SHIPPED,39
106445,2025-06-25,PT,NEW,16
106446,2025-04-01,ES,NEW,16
106447,2025-04-12,IT,RETURNED,32
106448,2025-03-28,FR,PAID,40
106449,2025-08-13,IT,NEW,33
106450,2025-05-18,FR,PAID,30
106451,2025-04-19,PT,SHIPPED,47
106452,2025-02-06,FR,DELIVERED,32
106453,2025-07-02,ES,SHIPPED,26
106454,2025-01-07,DE,NEW,46
106455,2025-01-31,IT,SHIPPED,17
106456,2025-04-15,ES,DELIVERED,37
106457,2025-04-26,IT,RETURNED,56
106458,2025-02-03,ES,SHIPPED,56
106459,2025-05-23,DE,SHIPPED,36
106460,2025-01-16,DE,PAID,39
106461,2025-07-02,FR,PAID,16
106462,2025-03-18,FR,CANCELLED,43
106463,2025-02-10,PT,DELIVERED,37
106464,2025-02-25,ES,NEW,48
106465,2025-03-08,IT,DELIVERED,31
106466,2025-06-09,FR,PAID,28
106467,2025-05-14,DE,CANCELLED,29
106468,2025-08-11,IT,PAID,34
106469,2025-05-31,ES,CANCELLED,44
106470,2025-02-14,PT,NEW,18
106471,2025-04-03,DE,CANCELLED,40
106472,2025-05-22,DE,PAID,26
106473,2025-05-16,ES,DELIVERED,27
106474,2025-08-03,DE,PAID,38
106475,2025-02-02,DE,NEW,28
106476,2025-09-03,DE,DELIVERED,27
106477,2025-02-02,DE,RETURNED,39
106478,2025-03-15,DE,NEW,32
106479,2025-07-29,ES,NEW,29
106480,2025-04-09,DE,DELIVERED,41
106481,2025-05-05,DE,RETURNED,34
106482,2025-07-11,FR,SHIPPED,42
106483,2025-01-31,DE,NEW,22
106484,2025-09-03,DE,SHIPPED,35
106485,2025-06-15,DE,SHIPPED,40
106486,2025-01-05,PT,DELIVERED,37
106487,2025-06-16,DE,CANCELLED,37
106488,2025-07-15,FR,DELIVERED,43
106489,2025-08-12,FR,DELIVERED,48
106490,2025-03-11,ES,DELIVERED,42
106491,2025-04-03,PT,RETURNED,33
106492,2025-04-24,IT,SHIPPED,32
106493,2025-09-02,IT,PAID,38
106494,2025-03-17,PT,SHIPPED,29
106495,2025-05-19,IT,PAID,20
106496,2025-04-04,ES,SHIPPED,30
106497,2025-01-25,FR,NEW,30
106498,2025-06-04,IT,CANCELLED,37
106499,2025-02-04,PT,DELIVERED,29
106500,2025-07-12,FR,NEW,18
106501,2025-03-16,ES,PAID,23
106502,2025-02-20,PT,SHIPPED,44
106503,2025-05-22,PT,DELIVERED,25
106504,2025-08-21,FR,SHIPPED,36
106505,2025-06-14,IT,NEW,35
106506,2025-02-25,ES,NEW,25
106507,2025-05-21,DE,CANCELLED,34
106508,2025-07-17,ES,PAID,32
106509,2025-02-27,IT,DELIVERED,30
106510,2025-05-08,ES,DELIVERED,39
106511,2025-03-04,ES,SHIPPED,27
106512,2025-06-29,ES,DELIVERED,25
106513,2025-05-14,ES,RETURNED,32
106514,2025-04-27,DE,PAID,43
106515,2025-02-20,FR,SHIPPED,34
106516,2025-08-01,PT,SHIPPED,28
106517,2025-03-19,FR,NEW,32
106518,2025-08-10,FR,PAID,47
106519,2025-03-29,FR,NEW,42
106520,2025-06-16,ES,CANCELLED,21
106521,2025-06-25,PT,SHIPPED,37
106522,2025-07-26,FR,PAID,32
106523,2025-08-18,FR,SHIPPED,48
106524,2025-04-15,PT,SHIPPED,37
106525,2025-05-17,IT,DELIVERED,29
106526,2025-05-10,ES,NEW,27
106527,2025-09-01,ES,PAID,45
106528,2025-09-03,PT,NEW,53
106529,2025-07-26,IT,PAID,22
106530,2025-01-26,FR,PAID,33
106531,2025-07-09,PT,PAID,47
106532,2025-06-25,IT,SHIPPED,48
106533,2025-03-18,ES,SHIPPED,28
106534,2025-01-25,IT,PAID,35
106535,2025-04-03,ES,CANCELLED,29
106536,2025-08-23,DE,CANCELLED,44
106537,2025-07-15,PT,SHIPPED,53
106538,2025-04-27,ES,DELIVERED,16
106539,2025-01-14,IT,DELIVERED,21
106540,2025-09-08,ES,SHIPPED,26
106541,2025-09-05,FR,SHIPPED,40
106542,2025-05-10,DE,SHIPPED,33
106543,2025-06-12,DE,RETURNED,41
106544,2025-03-25,ES,PAID,42
106545,2025-07-08,ES,SHIPPED,41
106546,2025-05-03,ES,PAID,30
106547,2025-08-12,FR,SHIPPED,37
106548,2025-01-06,PT,NEW,34
106549,2025-01-16,ES,PAID,31
106550,2025-04-30,FR,DELIVERED,51
106551,2025-07-23,DE,NEW,16
106552,2025-02-07,IT,CANCELLED,38
106553,2025-09-05,IT,SHIPPED,29
106554,2025-04-19,PT,SHIPPED,16
106555,2025-04-13,IT,SHIPPED,36
106556,2025-01-19,ES,DELIVERED,33
106557,2025-02-20,PT,PAID,43
106558,2025-04-16,FR,SHIPPED,41
106559,2025-04-05,ES,NEW,53
106560,2025-02-26,DE,CANCELLED,28
106561,2025-07-10,PT,NEW,41
106562,2025-07-02,PT,PAID,43
106563,2025-07-31,FR,SHIPPED,39
106564,2025-05-31,IT,NEW,17
106565,2025-02-07,DE,CANCELLED,39
106566,2025-05-19,DE,SHIPPED,22
106567,2025-09-06,DE,PAID,51
106568,2025-05-01,ES,PAID,39
106569,2025-09-06,DE,NEW,46
106570,2025-03-11,IT,SHIPPED,37
106571,2025-08-15,DE,PAID,33
106572,2025-04-15,DE,SHIPPED,24
106573,2025-01-12,DE,NEW,26
106574,2025-03-31,PT,PAID,21
106575,2025-01-29,PT,DELIVERED,33
106576,2025-03-04,FR,SHIPPED,16
106577,2025-03-07,FR,SHIPPED,51
106578,2025-07-07,ES,NEW,40
106579,2025-04-05,FR,SHIPPED,28
106580,2025-01-14,IT,SHIPPED,52
106581,2025-06-26,PT,SHIPPED,29
106582,2025-08-30,IT,SHIPPED,19
106583,2025-07-16,PT,DELIVERED,34
106584,2025-04-30,DE,PAID,37
106585,2025-07-22,DE,PAID,28
106586,2025-08-15,IT,CANCELLED,49
106587,2025-04-14,PT,NEW,37
106588,2025-03-22,DE,PAID,24
106589,2025-08-26,IT,PAID,31
106590,2025-04-16,PT,DELIVERED,31
106591,2025-07-22,DE,DELIVERED,17
106592,2025-02-20,IT,SHIPPED,49
106593,2025-08-21,DE,DELIVERED,48
106594,2025-05-28,FR,SHIPPED,59
106595,2025-07-22,IT,SHIPPED,27
106596,2025-04-06,FR,PAID,31
106597,2025-05-18,PT,SHIPPED,42
106598,2025-07-02,IT,DELIVERED,29
106599,2025-04-06,ES,DELIVERED,55
106600,2025-04-25,FR,PAID,36
106601,2025-05-11,FR,CANCELLED,16
106602,2025-08-24,ES,DELIVERED,42
106603,2025-03-27,PT,NEW,39
106604,2025-05-27,ES,NEW,39
106605,2025-05-18,ES,NEW,26
106606,2025-08-16,PT,NEW,48
106607,2025-01-27,ES,PAID,39
106608,2025-02-12,FR,SHIPPED,36
106609,2025-07-13,DE,RETURNED,32
106610,2025-02-17,FR,NEW,37
106611,2025-01-15,IT,CANCELLED,36
106612,2025-02-17,DE,RETURNED,37
106613,2025-03-02,PT,PAID,46
106614,2025-02-03,FR,CANCELLED,41
106615,2025-03-16,DE,DELIVERED,26
106616,2025-07-19,IT,NEW,31
106617,2025-02-26,FR,NEW,25
106618,2025-01-27,IT,DELIVERED,36
106619,2025-06-26,FR,RETURNED,43
106620,2025-09-06,FR,PAID,35
106621,2025-04-15,FR,DELIVERED,46
106622,2025-06-18,IT,DELIVERED,51
106623,2025-08-07,ES,NEW,43
106624,2025-05-15,ES,PAID,38
106625,2025-01-28,FR,PAID,33
106626,2025-06-18,PT,DELIVERED,23
106627,2025-01-20,PT,CANCELLED,16
106628,2025-05-14,DE,DELIVERED,56
106629,2025-01-30,DE,CANCELLED,32
106630,2025-03-31,ES,NEW,29
106631,2025-08-17,ES,NEW,37
106632,2025-04-10,IT,PAID,29
106633,2025-04-17,FR,PAID,49
106634,2025-07-22,ES,SHIPPED,16
106635,2025-03-31,ES,DELIVERED,32
106636,2025-03-15,PT,PAID,39
106637,2025-05-10,PT,DELIVERED,34
106638,2025-02-01,ES,CANCELLED,36
106639,2025-08-06,ES,NEW,36
106640,2025-06-12,IT,NEW,40
106641,2025-07-12,FR,DELIVERED,40
106642,2025-07-28,FR,SHIPPED,25
106643,2025-06-03,ES,SHIPPED,17
106644,2025-08-24,ES,NEW,29
106645,2025-06-20,FR,DELIVERED,25
106646,2025-04-17,DE,SHIPPED,35
106647,2025-02-11,IT,NEW,16
106648,2025-08-05,FR,PAID,35
106649,2025-03-20,PT,DELIVERED,26
106650,2025-01-28,IT,PAID,29
106651,2025-09-07,DE,PAID,26
106652,2025-01-15,DE,DELIVERED,28
106653,2025-06-17,IT,DELIVERED,27
106654,2025-08-24,IT,PAID,46
106655,2025-05-04,DE,DELIVERED,24
106656,2025-02-07,ES,DELIVERED,52
106657,2025-07-20,IT,PAID,30
106658,2025-05-16,IT,SHIPPED,27
106659,2025-04-24,FR,NEW,44
106660,2025-06-07,DE,SHIPPED,33
106661,2025-01-11,FR,DELIVERED,36
106662,2025-06-28,IT,SHIPPED,53
106663,2025-08-25,DE,SHIPPED,27
106664,2025-08-08,IT,NEW,41
106665,2025-03-19,IT,PAID,28
106666,2025-01-02,FR,RETURNED,58
106667,2025-01-01,FR,PAID,33
106668,2025-08-29,IT,PAID,41
106669,2025-01-02,IT,PAID,20
106670,2025-03-10,FR,PAID,31
106671,2025-08-02,PT,SHIPPED,50
106672,2025-01-14,PT,SHIPPED,36
106673,2025-05-24,DE,NEW,50
106674,2025-08-07,DE,SHIPPED,38
106675,2025-08-03,PT,RETURNED,27
106676,2025-03-05,PT,PAID,24
106677,2025-02-18,IT,PAID,40
106678,2025-02-19,DE,PAID,24
106679,2025-03-05,PT,SHIPPED,29
106680,2025-08-04,IT,CANCELLED,35
106681,2025-06-30,DE,DELIVERED,50
106682,2025-04-28,FR,SHIPPED,36
106683,2025-01-06,DE,SHIPPED,41
106684,2025-08-28,DE,DELIVERED,38
106685,2025-06-19,FR,PAID,22
106686,2025-06-16,DE,DELIVERED,30
106687,2025-02-15,PT,PAID,33
106688,2025-02-07,DE,SHIPPED,37
106689,2025-04-09,IT,DELIVERED,20
106690,2025-03-12,IT,PAID,36
106691,2025-06-17,IT,PAID,29
106692,2025-07-05,FR,SHIPPED,37
106693,2025-03-19,DE,PAID,31
106694,2025-06-11,PT,CANCELLED,29
106695,2025-01-15,DE,DELIVERED,30
106696,2025-03-18,PT,PAID,22
106697,2025-04-20,ES,PAID,37
106698,2025-08-08,DE,NEW,53
106699,2025-07-02,PT,PAID,48
106700,2025-06-02,ES,PAID,42
106701,2025-03-17,FR,SHIPPED,52
106702,2025-03-10,IT,DELIVERED,57
106703,2025-02-04,IT,NEW,44
106704,2025-09-01,IT,DELIVERED,34
106705,2025-05-08,DE,NEW,36
106706,2025-08-31,FR,PAID,44
106707,2025-01-29,IT,PAID,31
106708,2025-04-20,PT,DELIVERED,38
106709,2025-02-17,DE,SHIPPED,40
106710,2025-05-31,DE,DELIVERED,16
106711,2025-05-15,FR,NEW,27
106712,2025-03-13,DE,PAID,41
106713,2025-06-21,ES,CANCELLED,38
106714,2025-05-19,PT,CANCELLED,51
106715,2025-08-08,ES,SHIPPED,21
106716,2025-06-01,ES,CANCELLED,43
106717,2025-09-01,ES,SHIPPED,55
106718,2025-03-02,IT,SHIPPED,32
106719,2025-03-09,FR,SHIPPED,24
106720,2025-08-14,FR,DELIVERED,24
106721,2025-07-09,ES,NEW,44
106722,2025-04-25,PT,SHIPPED,39
106723,2025-01-11,ES,RETURNED,38
106724,2025-03-08,PT,SHIPPED,40
106725,2025-01-31,IT,PAID,48
106726,2025-09-01,FR,DELIVERED,32
106727,2025-02-07,PT,DELIVERED,22
106728,2025-08-14,FR,NEW,46
106729,2025-06-15,PT,PAID,18
106730,2025-02-20,ES,DELIVERED,29
106731,2025-05-14,DE,SHIPPED,34
106732,2025-05-20,FR,RETURNED,32
106733,2025-07-23,FR,PAID,29
106734,2025-05-15,DE,PAID,48
106735,2025-01-26,DE,PAID,31
106736,2025-04-07,ES,SHIPPED,17
106737,2025-03-10,ES,DELIVERED,46
106738,2025-08-31,ES,SHIPPED,33
106739,2025-06-07,FR,DELIVERED,42
106740,2025-02-04,PT,NEW,30
106741,2025-07-11,IT,PAID,27
106742,2025-08-30,IT,SHIPPED,27
106743,2025-03-03,DE,NEW,37
106744,2025-07-19,IT,PAID,39
106745,2025-04-21,ES,SHIPPED,21
106746,2025-04-05,DE,SHIPPED,55
106747,2025-05-19,PT,NEW,38
106748,2025-03-06,IT,RETURNED,31
106749,2025-03-28,DE,NEW,20
106750,2025-07-11,PT,RETURNED,31
106751,2025-05-07,ES,DELIVERED,18
106752,2025-03-23,FR,NEW,23
106753,2025-01-19,FR,RETURNED,43
106754,2025-03-10,PT,DELIVERED,41
106755,2025-01-04,ES,NEW,41
106756,2025-06-17,FR,PAID,16
106757,2025-02-03,IT,NEW,42
106758,2025-02-25,PT,NEW,28
106759,2025-06-03,DE,SHIPPED,47
106760,2025-03-23,ES,SHIPPED,46
106761,2025-06-12,PT,PAID,33
106762,2025-02-16,DE,PAID,37
106763,2025-03-26,DE,SHIPPED,32
106764,2025-08-03,IT,RETURNED,27
106765,2025-03-08,PT,PAID,51
106766,2025-03-26,DE,SHIPPED,47
106767,2025-02-21,ES,SHIPPED,34
106768,2025-07-14,PT,PAID,33
106769,2025-03-28,PT,SHIPPED,31
106770,2025-05-16,FR,PAID,36
106771,2025-02-22,ES,CANCELLED,28
106772,2025-05-01,PT,SHIPPED,42
106773,2025-03-17,DE,SHIPPED,39
106774,2025-07-08,DE,SHIPPED,42
106775,2025-07-11,ES,PAID,24
106776,2025-08-08,IT,SHIPPED,19
106777,2025-01-08,IT,PAID,45
106778,2025-06-12,DE,PAID,48
106779,2025-06-16,FR,NEW,30
106780,2025-08-30,FR,SHIPPED,29
106781,2025-09-06,FR,DELIVERED,21
106782,2025-03-26,DE,DELIVERED,41
106783,2025-07-05,IT,NEW,37
106784,2025-06-16,FR,PAID,32
106785,2025-07-02,IT,DELIVERED,38
106786,2025-06-10,PT,SHIPPED,35
106787,2025-04-16,ES,NEW,39
106788,2025-05-14,DE,SHIPPED,49
106789,2025-01-02,FR,PAID,16
106790,2025-05-15,FR,NEW,48
106791,2025-03-13,ES,SHIPPED,30
106792,2025-06-10,IT,NEW,35
106793,2025-04-10,DE,PAID,45
106794,2025-06-10,DE,DELIVERED,26
106795,2025-08-01,ES,NEW,39
106796,2025-08-18,IT,PAID,43
106797,2025-03-25,DE,RETURNED,47
106798,2025-08-09,IT,DELIVERED,38
106799,2025-08-12,DE,NEW,30
106800,2025-06-23,IT,SHIPPED,28
106801,2025-06-23,ES,CANCELLED,42
106802,2025-05-24,FR,PAID,43
106803,2025-04-16,PT,DELIVERED,41
106804,2025-06-10,FR,PAID,33
106805,2025-01-18,DE,NEW,18
106806,2025-04-06,PT,DELIVERED,34
106807,2025-07-10,DE,CANCELLED,35
106808,2025-03-26,ES,CANCELLED,48
106809,2025-08-13,IT,DELIVERED,46
106810,2025-05-25,IT,NEW,40
106811,2025-04-14,FR,RETURNED,40
106812,2025-08-13,PT,DELIVERED,28
106813,2025-01-10,PT,DELIVERED,38
106814,2025-05-08,PT,SHIPPED,29
106815,2025-01-13,IT,SHIPPED,43
106816,2025-01-15,DE,NEW,57
106817,2025-01-24,DE,NEW,29
106818,2025-03-29,FR,SHIPPED,22
106819,2025-03-21,FR,NEW,42
106820,2025-03-07,FR,CANCELLED,23
106821,2025-06-20,DE,DELIVERED,43
106822,2025-05-10,IT,CANCELLED,16
106823,2025-07-19,PT,NEW,16
106824,2025-01-28,IT,SHIPPED,38
106825,2025-01-25,PT,DELIVERED,23
106826,2025-04-07,ES,NEW,42
106827,2025-04-09,FR,SHIPPED,24
106828,2025-05-24,FR,PAID,39
106829,2025-08-18,DE,SHIPPED,32
106830,2025-04-18,DE,DELIVERED,40
106831,2025-05-23,ES,SHIPPED,26
106832,2025-07-14,IT,NEW,34
106833,2025-04-30,PT,DELIVERED,38
106834,2025-07-02,PT,PAID,43
106835,2025-04-14,DE,NEW,29
106836,2025-03-08,DE,PAID,43
106837,2025-05-23,PT,NEW,28
106838,2025-03-18,ES,SHIPPED,36
106839,2025-05-21,IT,CANCELLED,29
106840,2025-06-13,DE,PAID,42
106841,2025-07-13,FR,SHIPPED,45
106842,2025-03-28,PT,DELIVERED,29
106843,2025-06-11,ES,PAID,50
106844,2025-02-03,ES,SHIPPED,35
106845,2025-08-18,IT,PAID,37
106846,2025-01-23,PT,DELIVERED,23
106847,2025-06-29,FR,CANCELLED,40
106848,2025-01-05,IT,PAID,41
106849,2025-08-01,DE,SHIPPED,35
106850,2025-05-13,IT,NEW,27
106851,2025-03-30,IT,NEW,37
106852,2025-06-08,ES,PAID,45
106853,2025-07-22,DE,RETURNED,30
106854,2025-04-23,DE,DELIVERED,36
106855,2025-04-27,IT,NEW,49
106856,2025-01-06,DE,DELIVERED,36
106857,2025-02-03,ES,DELIVERED,23
